id,name,brand,brandLine,category,subcategory,price,originalPrice,discountPercentage,size,availability,description,imageUrl,rating,reviewCount,source,url,priceRange,lowestPrice,averageRating,slug,metaTitle,metaDescription
"DGL_5010201023_1755356303098_qbpek1p6m","BB SPF30","Avène","Hydrance","GEZONDHEID","Getinte dagcrème","€ 22,00","€ 27,50","20","40 ml","AVAILABLE","De Getinte Hydraterende Crème Hydrance BB kan apart of als make-up basis worden gebruikt en biedt 24 uur lang hydratatie. De crème egaliseert de gevoelige, droge tot zeer droge vochtarme huid, voor een natuurlijke gezonde gloed. Het verlicht en beschermt de huid dankzij de SPF 30 zonbescherming. De subtiele kleur past bij heel wat huidtinten. De fluweelzachte textuur zorgt de hele dag lang voor een zachte huid die aangenaam aanvoelt.","https://media.douglas.nl/medias/AFAVMY119415-0-dgl-NL.png?context=bWFzdGVyfGltYWdlc3w1NDg3MTJ8aW1hZ2UvcG5nfGFHUmtMMmd4T0M4Mk5EYzBPVEV5T0RBeU5EQTVOQzlCUmtGV1RWa3hNVGswTVRWZk1GOWtaMnd0VGt3dWNHNW58Njc1Y2MxY2MzMWRhNWVhYTUwMDg1MWMxYWMwZTA1MzlhZDMyMDA4NDY0ZjI2MzliNDA0NTNiOWRhZWRhODI4Yw&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5010201023?variant=119415","€ 22,00","","","av-ne-bb-spf30","BB SPF30 - Avène | GlowLow","BB SPF30 van Avène. € 22,00. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5001830024_1755356303098_l1x5nkg5x","Anise Mint","Marvis","","GEZONDHEID","Tandpasta","€ 8,90","€ 8,90","","85 ml","AVAILABLE_IN_FUTURE","Marvis Anise Mint tandpasta volgens traditionele methode geproduceerd in het Italiaanse Florence. De rijke en romige Marvis Anise Mint tandpasta helpt tandplak en oppervlakkige vlekken op een milde wijze te verwijderen voor een wittere, stralende glimlach. De kruidige tonen van steranijs gecombineerd met de explosieve frisheid van munt zorgen voor een unieke smaak. Marvis tandverzorging staat voor witte beschermde tanden en een langdurig frisse adem, actief tegen tandbederf, tandsteen en tand...","https://media.douglas.nl/medias/p7xyP9358666-0-global.jpg?context=bWFzdGVyfGltYWdlc3wxNDY1MTV8aW1hZ2UvanBlZ3xhR1l4TDJnMU9TOHlOamMzTURVMk56QXpOamsxT0M5d04zaDVVRGt6TlRnMk5qWmZNRjluYkc5aVlXd3VhbkJufDQzYmY4ZWEwNzhiNjRkODUzMzZjZWQxOGE5MDVlOWU4YzFhMzY1ZjUxMzE5ZjhjZGM3ZjQxNjhmZWU1OGQ0ZDk&grid=true","4.8","4","douglas.nl","https://www.douglas.nl/nl/p/5001830024?variant=358666","€ 8,90","","4.8","marvis-anise-mint","Anise Mint - Marvis | GlowLow","Anise Mint van Marvis. € 8,90. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011175297_1755356303098_y61l8w2vj","Restorative Lotion After-Sun","Avène","Solaire","GEZONDHEID","Aftersun lichaam","€ 23,12","€ 28,90","20","400 ml","AVAILABLE","De Aftersun melk, rijk aan Thermaal water van Avène en verrijkt met antioxidanten en herstellende jojobaolie, kalmeert onmiddellijk de gevoelige huid die na blootstelling aan de zon oververhit is geraakt. De romige, smeltende textuur zorgt voor een aangenaam gevoel van intense verfrissing. De formule hydrateert de huid van het gezicht en lichaam langdurig, tot wel 48 uur lang*, en omhult haar met een delicate geur. Het is geschikt voor het hele gezin, ideaal voor volwassenen en kinderen vanaf...","https://media.douglas.nl/medias/Kdk7ed1112032-0-dgl-NL.png?context=bWFzdGVyfGltYWdlc3w3MTEzOTJ8aW1hZ2UvcG5nfGFEUXhMMmc0Tnk4Mk5EYzBPRGs1TnpBeE56WXpNQzlMWkdzM1pXUXhNVEV5TURNeVh6QmZaR2RzTFU1TUxuQnVad3w4NDU0MDg0Nzc5N2MxOWM2OWE5Y2U3Y2Q2ZTMxM2Y2MzVjMTlhODAzYmZlZTQ4MzZlNTg5YmVlNTBmYTJlMDVi&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5011175297","€ 23,12","","","av-ne-restorative-lotion-after-sun","Restorative Lotion After-Sun - Avène | GlowLow","Restorative Lotion After-Sun van Avène. € 23,12. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010871086_1755356303098_e94gu65rb","Resurfacing Retinol Serum","CeraVe","","GEZONDHEID","Glowserum","€ 18,60","€ 23,25","20","30 ml","AVAILABLE","CeraVe Retinol Serum Tegen Vlekjes werd speciaal ontwikkeld voor de onzuivere huid met neiging tot acne. Deze verzorging helpt de zichtbaarheid van vlekken na een onzuivere huid en na acne te verminderen door poriën te vernauwen en de huidtextuur gladder te maken. Ingekapselde retinol werkt in op het huidoppervlak om het gladder te maken door de celvernieuwing te ondersteunen door beschadigde cellen te exfoliëren. Tegelijkertijd helpt zoethoutwortelextract de teint te verhelderen en te egalis...","https://media.douglas.nl/medias/khbmkE1045646-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w1NjQ3M3xpbWFnZS9qcGVnfGFEVmtMMmd6Tmk4Mk5EUXlPVFEwTmpreU1qSTNNQzlyYUdKdGEwVXhNRFExTmpRMlh6QmZaR2RzTFU1TUxtcHdad3xhMTFlZjcxNzhhOTBkNDdkZDA3ZDgzMTFmYWYxZjk5NTM5Yjk0OWFiZDVmNTA5NzQ4MmFmMmZlZTA0N2RkYzM2&grid=true","4.5","54","douglas.nl","https://www.douglas.nl/nl/p/5010871086","€ 18,60","","4.5","cerave-resurfacing-retinol-serum","Resurfacing Retinol Serum - CeraVe | GlowLow","Resurfacing Retinol Serum van CeraVe. € 18,60. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011165574_1755356303098_8g0zyvu81","Lip Balm","Avène","Cold Cream","GEZONDHEID","Lippenbalsem","€ 6,32","€ 7,90","20","4 g","AVAILABLE","De zuivere en minimalistische formule bestaat voor 99,5% uit bestanddelen van natuurlijke oorsprong en combineert Thermaal Water van Avène, edelweissextract met antioxiderende eigenschappen en een mix van natuurlijke oliën om de lippen te hydrateren. Deze natuurlijke lipstick biedt een natuurlijke dagelijkse verzorging* voor de lippen. De formule hydrateert, verzacht en beschermt de lippen dagelijks tegen uitdroging veroorzaakt door schadelijke invloeden van buitenaf (oxidatieve stress, stede...","https://media.douglas.nl/medias/DUWKhA1018673-0-dgl-NL.png?context=bWFzdGVyfGltYWdlc3w3MTkzMzB8aW1hZ2UvcG5nfGFHVTRMMmhsTXk4Mk5EYzBPREU0TXpjeE5UZzNNQzlFVlZkTGFFRXhNREU0Tmpjelh6QmZaR2RzTFU1TUxuQnVad3wyNWU0NDZhYjJjMjJiZWY3NDYzMzA1MjEyYTExOTcyZjhkOTFmYTI0NjA1YWY0ZWQ5ZjQzMGI5NGE2ZDg5MzFj&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5011165574","€ 6,32","","","av-ne-lip-balm","Lip Balm - Avène | GlowLow","Lip Balm van Avène. € 6,32. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011625008_1755356303098_32hqyooci","Technique 2in1 Dermatological Conditioning Shampoo","Vichy","Dercos","GEZONDHEID","Haarshampoo","€ 21,56","€ 26,95","20","390 ml","AVAILABLE","Vichy Dercos Technique 2-in-1 Anti-roos Shampoo + Conditioner combineert een anti-roos en anti-jeuk werking met een hydraterende verzorging die het haar helpt te ontwarren. Het is zowel een verzorgende shampoo als een ontwarrende conditioner die de hoofdhuid zacht en glanzend maakt. Het bevat seleniumdisulfide, een actief ingrediënt dat van bij het eerste gebruik roos verwijdert en terugkeer voorkomt. Het microbioom wordt terug in evenwicht gebracht, waardoor het probleem bij de bron wordt aa...","https://media.douglas.nl/medias/iGO2X81202904-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w1Njk1N3xpbWFnZS9qcGVnfGFHSTRMMmc0TUM4Mk5EUXpNVFl5T1RBME1UWTVOQzlwUjA4eVdEZ3hNakF5T1RBMFh6QmZaR2RzTFU1TUxtcHdad3wwZWY2M2FjNmRmZDEwYjJiM2Q2NzE4MGViNWUxODRkY2ZjYTUzOGY1OWU5YjQ0ODg3ZTFkM2E4YzkyMzNlOWM4&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5011625008?variant=1202904","€ 21,56","","","vichy-technique-2in1-dermatological-conditioning-shampoo","Technique 2in1 Dermatological Conditioning Shampoo - Vichy | GlowLow","Technique 2in1 Dermatological Conditioning Shampoo van Vichy. € 21,56. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5002527028_1755356303098_v0hwcbwmh","Pearl","Swati","","GEZONDHEID","Contactlenzen","€ 50,40","€ 50,40","","1 pieces","AVAILABLE","SWATI gekleurde lenzen werken met de bestaande oogkleur om een natuurlijk ogende tint te creëren die voor ieder persoon uniek is. SWATI werkt er hard aan om ervoor te zorgen dat hun lenzen toonaangevend zijn op het gebied van kwaliteit en gebruiksgemak, terwijl ze voldoen aan de industriële veiligheidsnormen. Kleur: pearl U hoeft niet te duiken om de perfecte parel te vinden. Deze lichtgrijze tint in de kleur van een oester zal de ogen zeker laten stralen. Cosmetische (gekleurde) lenzen Zonde...","https://media.douglas.nl/medias/OBX5e2662644-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w1Mzg3M3xpbWFnZS9qcGVnfGFHVXlMMmcxTkM4eE1URTBOall3TlRBd01qYzRNaTlQUWxnMVpUSTJOakkyTkRSZk1GOWtaMnd0VGt3dWFuQm58MTVhMTVhMzZiNmVhMzk4ZjA5ZWYyZGMzZmMwNWE3ZWExMmYxOTVhOWUzNjExMDJkNzBiMDQ0NTgwMjE1Yjc2Yw&grid=true","4.5","2","douglas.nl","https://www.douglas.nl/nl/p/5002527028","€ 50,40","","4.5","swati-pearl","Pearl - Swati | GlowLow","Pearl van Swati. € 50,40. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011625007_1755356303098_iwtq2b6qr","Pure Vitamin C12","La Roche-Posay","","GEZONDHEID","Anti-aging serum","€ 39,16","€ 48,95","20","30 ml","AVAILABLE","La Roche-Posay Pure Vitamin C12 Serum is een anti-aging gezichtsserum dat de natuurlijke huidvernieuwing ondersteunt verrijkt met 12% geconcentreerde vitamine C, salicylzuur en neurosensine. Deze gezichts- en halsverzorging kalmeert en verbetert de huid door rimpels, een doffe teint en een onregelmatige huidtextuur aan te pakken. De huid voelt onmiddellijk zachter en gehydrateerd aan. Het serum is geschikt voor alle huidtypes, in het bijzonder een gevoelige huid om deze opnieuw te laten stral...","https://media.douglas.nl/medias/P7nChy1199635-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w2MDg5MHxpbWFnZS9qcGVnfGFETTBMMmhqTnk4Mk5EUXpNVFl5TnpnMk1qQTBOaTlRTjI1RGFIa3hNVGs1TmpNMVh6QmZaR2RzTFU1TUxtcHdad3wxNzY2MjRlMmI5ZWFhNzg3MWFlMDJjMDE3M2Q5YjNmOTZkMTc3YTI5MTBlZWZiNjlkOTA0YzJiNzQ1Mjc1YTg0&grid=true","4.8","4","douglas.nl","https://www.douglas.nl/nl/p/5011625007","€ 39,16","","4.8","la-roche-posay-pure-vitamin-c12","Pure Vitamin C12 - La Roche-Posay | GlowLow","Pure Vitamin C12 van La Roche-Posay. € 39,16. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010622397_1755356303098_wcqzslwtj","Reinigingsolie AP+","La Roche-Posay","Lipikar","GEZONDHEID","Douche-olie","€ 20,40","€ 25,50","20","750 ml","AVAILABLE","La Roche-Posay Lipikar Reinigingsolie AP+ is een reinigende olie die speciaal ontworpen is voor een gevoelige en droge huid met neiging tot atopisch eczeem. De olie voedt en reinigt de huid op milde wijze door de huidbarrière te ondersteunen en te voorzien van essentiële lipiden. Al vanaf het eerste gebruik wordt een droge huid doeltreffend en langdurig verzacht, met verminderde irritatie en jeuk. Masseer de Lipikar Reinigingsolie AP+ zachtjes in de huid en geniet van een zachte huid die weer...","https://media.douglas.nl/medias/YT9oud202937-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w0MjU2MnxpbWFnZS9qcGVnfGFHTTFMMmhrWmk4Mk5EUXpNRGsxTXpnMU56QTFOQzlaVkRsdmRXUXlNREk1TXpkZk1GOWtaMnd0VGt3dWFuQm58YzQ1NDBkMTkzZGE4YmM0MTVmZjg4NWVkNDU0OWM4YzUxNGVmODJjZWY2NzI2NjZlNTVmNDY3NzU5OWRjYTg1MA&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5010622397?variant=202937","€ 20,40","","","la-roche-posay-reinigingsolie-ap","Reinigingsolie AP+ - La Roche-Posay | GlowLow","Reinigingsolie AP+ van La Roche-Posay. € 20,40. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010957348_1755356303098_y9fp8e3xl","Invisible Fluid SPF50+","A-DERMA","Protect","GEZONDHEID","Zonnebrandcrème","€ 17,49","€ 18,50","5.46","40 ml","AVAILABLE","Blootgesteld aan de zon is de fragiele huid nog gevoeliger voor de schadelijke effecten van uv-stralen. PROTECT Onzichtbare Fluid SPF50+ en zijn duo van geïntegreerde poeders voelen droog en niet vettig aan. De innovatieve technologie 'Instant Dry 3 seconds' ('onmiddellijk droog' in drie seconden) dringt snel in en laat geen witte sporen na op het huidoppervlak. De zonnefluid is waterbestendig en combineert doeltreffendheid met een goede verdraagzaamheid. PROTECT Onzichtbare Fluid SPF50+ besc...","https://media.douglas.nl/medias/gDkKNh216339-0-dgl-NL.png?context=bWFzdGVyfGltYWdlc3w0OTU2MTl8aW1hZ2UvcG5nfGFHUTJMMmd5WlM4Mk5EYzVPRE01TkRJMU16TTBNaTluUkd0TFRtZ3lNVFl6TXpsZk1GOWtaMnd0VGt3dWNHNW58ZTY2MmFhMzVjOWU3Y2RhOThmZmQ0NWYwZDQ4Y2EzYjY1OWYwMjg5Y2M3NTAyNThjMjcxNTc5NGZlYTY1NDliNw&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5010957348","€ 17,49","","","a-derma-invisible-fluid-spf50","Invisible Fluid SPF50+ - A-DERMA | GlowLow","Invisible Fluid SPF50+ van A-DERMA. € 17,49. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_3001047824_1755356303098_f8l2i71oy","Anti Dandruff Dermatological Shampoo Dry Hair","Vichy","Dercos","GEZONDHEID","Haarshampoo","€ 18,09","€ 19,95","9.32","200 ml","AVAILABLE","Vichy Dercos Technique Anti-Roos Shampoo is een dubbele behandeling tegen schilfers en jeukende hoofdhuid. Speciaal ontwikkeld voor mannen en vrouwen met droog haar die van roos en jeuk af willen. Selenium DS (Selnium Disulfide) is een krachtig, natuurlijk ingrediënt dat door dermatologen klinisch als doeltreffend erkend is. Het pakt de roos aan en verwijdert zelfs de meest hardnekkige roos. Cohesil™ werkt als cement om de samenhang van de hoofdhuidcellen te garanderen en zo schilfers te verm...","https://media.douglas.nl/medias/POMbow049198-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w1OTM2NnxpbWFnZS9qcGVnfGFHRmtMMmd4WXk4Mk5EUXpNRFU1TkRVMU5Ua3pOQzlRVDAxaWIzY3dORGt4T1RoZk1GOWtaMnd0VGt3dWFuQm58YTJhMTEzNDU0NWNlMTI1ZjY0MmY5YWY4YjM1NGQ1MDkxMjIzYzg1YWIyNWU3YjVjMmExOTBjZTZmYTE3NzlhZA&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/3001047824","€ 18,09","","","vichy-anti-dandruff-dermatological-shampoo-dry-hair","Anti Dandruff Dermatological Shampoo Dry Hair - Vichy | GlowLow","Anti Dandruff Dermatological Shampoo Dry Hair van Vichy. € 18,09. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011175296_1755356303098_04t8hmcfv","A.D Lipid-Replenishing Balm","Avène","XeraCalm","GEZONDHEID","Gezichtsbalsem","€ 23,92","€ 29,90","20","400 ml","AVAILABLE","XERACALM AD Lipid-Replenishing Balm verzacht de jeuk veroorzaakt door een droge huid en respecteert het microbioom van de huid, dankzij de combinatie van I-modulia®, het eerste postbiotische actieve ingrediënt afgeleid van Thermaal Water van Avène, dat jeuk vermindert*, de huid stimuleert beschermt en bestrijdt irritaties, met Cer-omega, huidachtige lipiden die inwerken op droogheid en de huidbarrière herstellen, en Thermaal Water van Avène (kalmerend, tegen irritatie en verzachtend). Deze be...","https://media.douglas.nl/medias/rrJYaF1112011-0-dgl-NL.png?context=bWFzdGVyfGltYWdlc3w2ODgyODJ8aW1hZ2UvcG5nfGFHTmxMMmd6Tnk4Mk5EZzVOREV6TURNeU16UTROaTl5Y2twWllVWXhNVEV5TURFeFh6QmZaR2RzTFU1TUxuQnVad3xjYTNkZDM5ZWMzNjlhYmUzOGNkMjg5Yzk3OWJjMzk1MTYzMGQwMWI5ZWI5OWY2M2EwZmU5YjZkYTRjNzVmMTM3&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5011175296?variant=1112011","€ 23,92","","","av-ne-a-d-lipid-replenishing-balm","A.D Lipid-Replenishing Balm - Avène | GlowLow","A.D Lipid-Replenishing Balm van Avène. € 23,92. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010218852_1755356303098_yk3u5pozz","Handreiniging voor UnisexAustralian Bodycare500 ml","Australian Bodycare","","GEZONDHEID","Handreiniging","€ 8,99","€ 8,99","","500 ml","AVAILABLE","Vloeibare handzeep effectief tegen vuil. Zoek je een vochtinbrengende en effectieve handzeep? Hand Wash (500 ml) met 100% natuurlijke Tea Tree Olie wast vuil effectief van je handen. Het actieve ingrediënt Tea Tree Olie houdt de huid effectief gezond en schoon. Houdt de goede flora van de huid in balans. Geschikt voor alle huidtypen. 100% veganistisch. Heb je droge handen na het handen wassen? Probeer dan ook de hydraterende Hand Cream voor droge handen.","https://media.douglas.nl/medias/xYeqzq160656-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3wxNTk1ODl8aW1hZ2UvanBlZ3xhR0V3TDJnM055ODJORFUzTmpNNE5UTXhPRGswTWk5NFdXVnhlbkV4TmpBMk5UWmZNRjlrWjJ3dFRrd3VhbkJufGI0Yzg0ZjliNWI5ZTQxNjllNTlhMTM3MmNjYzdkMzM2ZTZlODI3MzExYWNmY2EyNTMzMjVlZjAwNGM1NjQwNjc&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5010218852","€ 8,99","","","australian-bodycare-handreiniging-voor-unisexaustralian-bodycare500-ml","Handreiniging voor UnisexAustralian Bodycare500 ml - Australian Bodycare | GlowLow","Handreiniging voor UnisexAustralian Bodycare500 ml van Australian Bodycare. € 8,99. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_M000030495_1755356303098_1iq1ptg20","Whitening Toothpaste","Swiss Smile","","GEZONDHEID","Tandpasta","€ 39,09","€ 39,09","","75 ml","AVAILABLE","De Snow White Tandpasta van Swiss Smile is een zeer effectief tandverzorgingsproduct dat zorgt voor een stralend witte lach. Stimulerende middelen zoals koffie, thee, rode wijn of nicotine kunnen leiden tot verkleuring van de tanden en daarmee het esthetische uiterlijk aantasten. De whitening tandpasta van Swiss Smile is ontwikkeld voor professioneel thuisgebruik. Het bevat een geavanceerd complex van actieve ingrediënten dat aanslag op milde wijze verwijdert zonder de tanden of het tandvlees...","https://media.douglas.nl/medias/https-media-prod-eu-1.mirakl.net-SOURCE-bf44cb75b5ce4648b4393d940771a4a9.jpg?context=bWFzdGVyfGltYWdlc3wzMjc1MXxpbWFnZS9qcGVnfGFEWTVMMmc1WVM4NE9EUTJPRGc0TVRjek5UazRMMmgwZEhCek9pOHZiV1ZrYVdFdGNISnZaQzFsZFMweExtMXBjbUZyYkM1dVpYUXZVMDlWVWtORkwySm1ORFJqWWpjMVlqVmpaVFEyTkRoaU5ETTVNMlE1TkRBM056RmhOR0U1fDIwMmIwZWRjODhhMzc1NWM0M2YwNmQ3ZDliODRkYmUzYmVjMTQxYzNiODJiZGIzYmQyYzMxZGNmZjUwMzk0MzU&grid=true","5","1","douglas.nl","https://www.douglas.nl/nl/p/m000030495","€ 39,09","","5","swiss-smile-whitening-toothpaste","Whitening Toothpaste - Swiss Smile | GlowLow","Whitening Toothpaste van Swiss Smile. € 39,09. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011584090_1755356303098_d1myftuof","Intensive Resculpting Night Cream","Avène","DermAbsolu","GEZONDHEID","Nachtcrème","€ 45,60","€ 57,00","20","40 ml","AVAILABLE","Na verloop van tijd verandert de huid: Ze wordt minder dicht, droger en doffer... Dit verslappende effect heeft invloed op de vorm van het gezicht: In de dermatologie staat dit bekend als de inversie van de JEUGDIGE DRIEHOEK. Voor een effectieve werking hebben de Dermatologische Laboratoria van Avène de Intensieve Vormgevende Nachtcrème ontwikkeld. Het werkt in op de 3 klinische tekenen van veroudering: structuurverlies, droogheid en een ongelijkmatige teint. Het TRIO van actieve ingrediënten...","https://media.douglas.nl/medias/ZzfsE41211417-0-dgl-NL.png?context=bWFzdGVyfGltYWdlc3wyMzUyNjQ4fGltYWdlL3BuZ3xhR1U0TDJnMk5TODJORGMwT1RFMk9UTXhNVGMzTkM5YWVtWnpSVFF4TWpFeE5ERTNYekJmWkdkc0xVNU1MbkJ1Wnd8OGI2Y2U4YWI5MzY1YzcyOGZjM2E3MzkzMzYwODlhZTQ1N2JhNTY4M2IwYjkyNmRkZjhmYmU4ZDNlMDUyNDMxNw&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5011584090","€ 45,60","","","av-ne-intensive-resculpting-night-cream","Intensive Resculpting Night Cream - Avène | GlowLow","Intensive Resculpting Night Cream van Avène. € 45,60. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_M001488058_1755356303098_vl5u9vufi","Aromaverstuiver Woody","Primavera","","GEZONDHEID","Geurobject","€ 68,29","€ 82,06","16.78","1 pieces","AVAILABLE","Ervaar de geur van spa & wellness in huis met de Woody aromavernevelaar van PRIMAVERA. Deze geweldige geurlampen zijn geschikt voor sfeervolle momenten of gewoon voor een bijzonder gezellig kameraroma. De verlichtende geurbeleving is gemaakt van glas en hout en ziet er daardoor bijzonder elegant en sfeervol uit. De technologie van de Woody aromaverstuiver is ook stijlvol en hoogwaardig: sfeerverlichting biedt je 7 verschillende kleurtinten of een continue kleurverandering in de wellnessmodus....","https://media.douglas.nl/medias/https-media-prod-eu-1.mirakl.net-SOURCE-ffec9fcaaf1f44f9bc21b9ba21988d3e.jpg?context=bWFzdGVyfGltYWdlc3wzNTc3N3xpbWFnZS9qcGVnfGFEaGxMMmhoWWk4eU9USXdNakl4TVRJME1qQXhOQzlvZEhSd2N6b3ZMMjFsWkdsaExYQnliMlF0WlhVdE1TNXRhWEpoYTJ3dWJtVjBMMU5QVlZKRFJTOW1abVZqT1daallXRm1NV1kwTkdZNVltTXlNV0k1WW1FeU1UazRPR1F6WlF8ZGI2NzY4ZmI5YTI1MGM0MWY1ZGEzYmMyODJmNmNjNjNkODU2NjI4NDY3MThlOThiZWVkZGM1Yzk0ODJjNjY3OA&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/m001488058","€ 68,29","","","primavera-aromaverstuiver-woody","Aromaverstuiver Woody - Primavera | GlowLow","Aromaverstuiver Woody van Primavera. € 68,29. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_M002621005_1755356303098_77e01hlm1","MOUTHWASH BIOTIC","Mint by Dr. Mintcheva","","GEZONDHEID","Mondwater","€ 35,99","€ 35,99","","200 ml","AVAILABLE","Wist je dat ons microbioom in de mond de op n na grootste en meest diverse microbile gemeenschap in het lichaam is? Onze mondmicrobiota is een uiterst complex ecosysteem - de thuisbasis van meer dan 700 verschillende bacteriesoorten die de tanden, het tandvlees, het mondslijmvlies en de keel koloniseren. Zowel goede als schadelijke bacterin, virussen, schimmels en andere micro-organismen leven naast elkaar in de mond in een gecordineerde gemeenschap. Als dit evenwicht echter verstoord is, kun...","https://media.douglas.nl/medias/https-media-prod-eu-1.mirakl.net-SOURCE-5453b7c44b1a422282c926ca2b56989e.jpg?context=bWFzdGVyfGltYWdlc3wxMzAzNzN8aW1hZ2UvanBlZ3xhRFl6TDJnMk1DODJOamd3TlRrNU16Y3dNVFF3Tmk5b2RIUndjem92TDIxbFpHbGhMWEJ5YjJRdFpYVXRNUzV0YVhKaGEyd3VibVYwTDFOUFZWSkRSUzgxTkRVellqZGpORFJpTVdFME1qSXlPREpqT1RJMlkyRXlZalUyT1RnNVpRfDg4NmM0MzAxNTRlYjY3Y2FjODBiYzQ2ZThhOTI5OGU4MWYyMjkzMThmMDVmNjQxZGI5Zjc5NWY0ODdiZDU3OGY&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/m002621005?variant=m3870012","€ 35,99","","","mint-by-dr-mintcheva-mouthwash-biotic","MOUTHWASH BIOTIC - Mint by Dr. Mintcheva | GlowLow","MOUTHWASH BIOTIC van Mint by Dr. Mintcheva. € 35,99. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_3001048115_1755356303098_8gwa7lb4b","Sensitive Skin 24HR Deodorant","La Roche-Posay","Physiolog","GEZONDHEID","Deodorant","€ 15,89","€ 17,25","7.88","50 ml","AVAILABLE","La Roche-Posay Fysiologische Deodorant Roller 50ml is ontworpen voor een gevoelige huid, maar kan voor elk huidtype gebruikt worden. De deodorantroller biedt langdurige bescherming van 24 uur tegen lichaamsgeuren zonder irritatie te veroorzaken. Deze deodorant bevat geen alcohol, parabenen of aluminiumzouten, wat zorgt voor een zachte werking die de huid respecteert en kalmeert. De formuleis verrijkt met verzachtende ingrediënten zoals allantoïne, perliet en zinkpidolaat die irritatie minimal...","https://media.douglas.nl/medias/3resUx048597-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w0MTg5M3xpbWFnZS9qcGVnfGFETTNMMmcyTVM4Mk5EUXpNRFUzTWpJd09ERTFPQzh6Y21WelZYZ3dORGcxT1RkZk1GOWtaMnd0VGt3dWFuQm58ZDViOTgxMzQzYTRiYTgxMmQ2OTE2NTliYjM0YmRkMWQyNWFmNWQwNTg3MTIwZjk4YTdhMTYyZWNlZjQ2N2FlOQ&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/3001048115","€ 15,89","","","la-roche-posay-sensitive-skin-24hr-deodorant","Sensitive Skin 24HR Deodorant - La Roche-Posay | GlowLow","Sensitive Skin 24HR Deodorant van La Roche-Posay. € 15,89. Vergelijk prijzen van meerdere webshops en vind de beste deal."
